date,time,ip,urlrequested,agent,referrer,search,nation,os,browser,searchengine,spider,feed
"20191105","20:38:24","2001:980:a1ad:1:6c63:c00:434d:7bd5","","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:38:36","2001:980:a1ad:1:6c63:c00:434d:7bd5","/hechting/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:39:44","80.101.226.253","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","","","nl","Windows 10.0","Chrome 77","","",""
"20191105","20:54:37","2001:980:a1ad:1:6c63:c00:434d:7bd5","/hechting/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:54:41","2001:980:a1ad:1:6c63:c00:434d:7bd5","/hechting/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:54:46","80.101.226.253","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","23:56:24","94.198.159.216","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:56.0)","","","nl","Windows 10.0","Mozilla","","",""
"20191105","23:56:24","94.198.159.216","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:56.0)","","","nl","Windows 10.0","Mozilla","","",""
"20191105","23:56:26","2a00:d78:0:710:94:198:159:216","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","OS X El Capitan","Safari","","",""
"20191105","23:56:26","2a00:d78:0:710:94:198:159:216","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","OS X El Capitan","Safari","","",""
"20191105","23:56:29","94.198.159.216","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","OS X El Capitan","Safari","","",""
"20191105","23:56:31","2a00:d78:0:710:94:198:159:216","","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0)","","","nl","Windows 7","Mozilla","","",""
"20191106","09:03:18","82.75.80.79","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","09:06:00","82.75.80.79","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 77","","",""
"20191106","09:09:59","94.198.159.219","","Mozilla/5.0 (X11; Linux x86_64; rv:57.0)","","","nl","Unix","Mozilla","","",""
"20191106","09:09:59","94.198.159.219","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (X11; Linux x86_64; rv:57.0)","","","nl","Unix","Mozilla","","",""
"20191106","09:10:01","94.198.159.219","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6)","","","nl","Mac OS X Puma","Mozilla","","",""
"20191106","10:03:12","82.75.80.79","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/contact-opnemen-met-veilig-gehecht/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:09:31","82.75.80.79","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:13:33","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","10:13:35","149.210.195.50","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","WordPress/5.2.4; https://veilig-gehecht.nl; verifying pingback from 149.210.195.50","https://veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","","","","","WordPress",""
"20191106","10:13:36","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","10:13:36","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","10:37:05","149.210.196.98","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://gedragsproblemen-kinderen.info; verifying pingback from 149.210.195.50","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","10:37:05","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:05","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:07","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:07","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:07","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:07","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:50:15","82.75.80.79","/disclaimer/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:54:57","82.75.80.79","/privacybeleid/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/disclaimer/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:57:48","82.75.80.79","/privacybeleid/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/disclaimer/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:59:21","82.75.80.79","/privacybeleid/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/disclaimer/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","11:12:58","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:12:58","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:12:59","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:12:59","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:13:00","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:13:00","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:33","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:33","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:36","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:37","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:38","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:38","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:23:14","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","11:23:14","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","11:23:24","82.75.80.79","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/privacybeleid/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","11:26:19","82.75.80.79","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","","","nl","Windows 10.0","Chrome 70","","",""
"20191106","13:27:57","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","","","nl","Windows 10.0","Chrome 77","","",""
"20191106","13:28:13","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 77","","",""
"20191106","13:28:18","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","/hechtingsproblemen/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","nl","Windows 10.0","Chrome 77","","",""
"20191106","13:28:58","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 77","","",""
"20191106","13:34:14","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","","","nl","Windows 10.0","Chrome 77","","",""
"20191106","13:34:30","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","/hechtingsproblemen/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 77","","",""
"20191106","13:34:39","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 77","","",""
"20191106","20:47:37","89.205.227.89","","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","","","nl","Android Linux 1","Chrome 78","","",""
"20191106","20:49:49","89.205.227.89","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Android Linux 1","Chrome 78","","",""
"20191106","20:50:28","89.205.227.89","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","nl","Android Linux 1","Chrome 78","","",""
"20191106","20:51:12","89.205.227.89","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","nl","Android Linux 1","Chrome 78","","",""
"20191106","20:51:21","89.205.227.89","","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/contact-opnemen-met-veilig-gehecht/","","nl","Android Linux 1","Chrome 78","","",""
"20191107","11:33:25","94.198.159.219","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","Windows 7","Safari","","",""
"20191107","11:33:25","94.198.159.219","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","Windows 7","Safari","","",""
"20191107","11:33:26","94.198.159.219","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","Windows 10.0","Safari","","",""
"20191107","12:50:31","80.65.103.177","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","","","nl","Mac OS X Puma","Chrome 77","","",""
"20191107","12:50:47","80.65.103.177","/hechtingsproblemen/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Mac OS X Puma","Chrome 77","","",""
"20191107","12:50:59","80.65.103.177","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Mac OS X Puma","Chrome 77","","",""
"20191107","12:51:13","80.65.103.177","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","https://www.veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","nl","Mac OS X Puma","Chrome 77","","",""
"20191107","12:51:25","80.65.103.177","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","https://www.veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","nl","Mac OS X Puma","Chrome 77","","",""
"20191107","12:51:26","80.65.103.177","/privacybeleid/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.90 Safari/537.36","https://www.veilig-gehecht.nl/contact-opnemen-met-veilig-gehecht/","","nl","Mac OS X Puma","Chrome 77","","",""
"20191107","14:13:42","86.95.183.49","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1","","","nl","iPhone","Safari","","",""
"20191108","16:22:50","94.198.159.219","","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0)","","","nl","Windows 7","Mozilla","","",""
"20191108","16:22:51","94.198.159.219","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0)","","","nl","Windows 7","Mozilla","","",""
"20191108","16:22:51","94.198.159.219","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6)","","","nl","Mac OS X Puma","Mozilla","","",""
"20191109","21:24:11","94.198.159.219","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0)","","","nl","Windows 10.0","Mozilla","","",""
"20191109","21:24:11","94.198.159.219","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:57.0)","","","nl","Windows 10.0","Mozilla","","",""
"20191109","21:24:13","94.198.159.219","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6)","","","nl","Mac OS X Puma","Mozilla","","",""
"20191110","02:46:37","54.246.233.1","","CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)","","","","","","","",""
"20191110","02:46:37","54.246.233.1","","CheckMarkNetwork/1.0 (+http://www.checkmarknetwork.com/spider.html)","","","en","","","","",""
"20191110","09:17:32","2a03:2880:21ff:17::face:b00c","fbclid=IwAR0LD8YpCfe4bO2qA0LUpu0_bhIqi_lCe7EuiOfbrh49V7jOvengAVjZBBs","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","","","en","Windows 10.0","Chrome 77","","",""
"20191110","23:20:05","94.198.159.219","","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:56.0)","","","nl","Windows 7","Mozilla","","",""
"20191110","23:20:05","94.198.159.219","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:56.0)","","","nl","Windows 7","Mozilla","","",""
"20191110","23:20:05","94.198.159.219","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:56.0)","","","nl","Windows 10.0","Mozilla","","",""
